date,menu__id,menu__name,menu__type,menu__beli,menu__jual,menu__quantity,idToko,namaToko
5/21/2024,10022,Pearl Milk Tea (L),Milk Tea,0,22000,1,MX0001,Mixue Sukataris
5/21/2024,10024,Red Bean Milk Tea (M),Milk Tea,0,19000,1,,
5/21/2024,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,2,,
5/21/2024,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,1,,
5/20/2024,10013,Berry Bean Sundae (U),Ice Cream,11988,16000,3,,
5/20/2024,10014,Boba Shake,Ice Cream,10613,16000,3,,
5/20/2024,10010,Boba Sundae (U),Ice Cream,14448,16000,27,,
5/20/2024,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,2,,
5/20/2024,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,2,,
5/20/2024,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,3,,
5/20/2024,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,3,,
5/20/2024,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,33,,
5/20/2024,10052,Grape Fruit Tea ,Fruit Tea,0,13000,6,,
5/20/2024,10037,Jasmine Tea With 2 Topping (M),Fruit Tea,5765,13000,1,,
5/20/2024,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,7,,
5/20/2024,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,3,,
5/20/2024,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,3,,
5/20/2024,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,9,,
5/20/2024,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,12,,
5/20/2024,10034,Mango Oats Jasmine Tea (M),Fruit Tea,6769,16000,1,,
5/20/2024,10045,Mango Smoothies,Ice Cream,0,16000,3,,
5/20/2024,10009,Mango Sundae,Ice Cream,14725,16000,12,,
5/20/2024,10007,Mixue Ice Cream,Ice Cream,4640,8000,65,,
5/20/2024,10023,Oats Milk Tea (M),Milk Tea,0,19000,2,,
5/20/2024,10008,Oreo Sundae,Ice Cream,14093,16000,14,MX0001,Mixue Sukataris
5/20/2024,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,1,,
5/20/2024,10035,Original Jasmine Tea (L),Original Tea,6884,10000,7,,
5/20/2024,10031,Passion Fruit Jasmine Tea (L),Fruit Tea,7057,16000,2,,
5/20/2024,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,10,,
5/20/2024,10038,Pearl Milk Tea (M),Milk Tea,0,19000,1,,
5/20/2024,10024,Red Bean Milk Tea (M),Milk Tea,0,19000,1,,
5/20/2024,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,9,,
5/20/2024,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,3,,
5/20/2024,10003,Sundae,Ice Cream,11824,16000,2,,
5/20/2024,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,2,,
5/19/2024,10013,Berry Bean Sundae (U),Ice Cream,11988,16000,2,,
5/19/2024,10014,Boba Shake,Ice Cream,10613,16000,5,,
5/19/2024,10010,Boba Sundae (U),Ice Cream,14448,16000,34,,
5/19/2024,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,4,,
5/19/2024,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,1,MX0001,Mixue Sukataris
5/19/2024,10040,Coconut Jelly Milk Tea (L),Milk Tea,0,22000,1,,
5/19/2024,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,3,,
5/19/2024,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,9,,
5/19/2024,10044,Earl Grey Tea With 2 Topping (M),Original Tea,0,16000,1,,
5/19/2024,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,41,,
5/19/2024,10052,Grape Fruit Tea ,Fruit Tea,0,13000,4,,
5/19/2024,10065,Grape Mi-Shake,Ice Cream,16000,16000,1,,
5/19/2024,10064,Grape Sundae,Ice Cream,0,16000,4,,
5/19/2024,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,3,,
5/19/2024,10002,Ice Cream Earl Gray Tea (M),Ice Cream,10348,13000,2,,
5/19/2024,10017,Ice Cream Jasmine Tea (M),Ice Cream,9895,13000,1,,
5/19/2024,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,12,,
5/19/2024,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,1,,
5/19/2024,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,4,,
5/19/2024,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,8,,
5/19/2024,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,22,,
5/19/2024,10034,Mango Oats Jasmine Tea (M),Fruit Tea,6769,16000,2,,
5/19/2024,10045,Mango Smoothies,Ice Cream,0,16000,1,,
5/19/2024,10009,Mango Sundae,Ice Cream,14725,16000,16,,
5/19/2024,10042,Milk Tea With 2 Topping (L),Milk Tea,0,22000,2,,
5/19/2024,10007,Mixue Ice Cream,Ice Cream,4640,8000,104,,
5/19/2024,10039,Oats Milk Tea (L),Milk Tea,0,22000,1,,
5/19/2024,10023,Oats Milk Tea (M),Milk Tea,0,19000,3,,
5/19/2024,10008,Oreo Sundae,Ice Cream,14093,16000,33,,
5/19/2024,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,1,,
5/19/2024,10035,Original Jasmine Tea (L),Original Tea,6884,10000,8,,
5/19/2024,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,13,,
5/19/2024,10022,Pearl Milk Tea (L),Milk Tea,0,22000,5,,
5/19/2024,10038,Pearl Milk Tea (M),Milk Tea,0,19000,3,,
5/19/2024,10024,Red Bean Milk Tea (M),Milk Tea,0,19000,1,,
5/19/2024,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,14,,
5/19/2024,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,4,,
5/19/2024,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,2,,
5/19/2024,10003,Sundae,Ice Cream,11824,16000,5,,
5/19/2024,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,3,,
5/18/2024,10013,Berry Bean Sundae (U),Ice Cream,11988,16000,2,,
5/18/2024,10014,Boba Shake,Ice Cream,10613,16000,2,,
5/18/2024,10010,Boba Sundae (U),Ice Cream,14448,16000,47,,
5/18/2024,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,4,,
5/18/2024,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,2,,
5/18/2024,10040,Coconut Jelly Milk Tea (L),Milk Tea,0,22000,2,,
5/18/2024,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,1,,
5/18/2024,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,2,,
5/18/2024,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,20,,
5/18/2024,10052,Grape Fruit Tea ,Fruit Tea,0,13000,2,,
5/18/2024,10051,Grape Smoothies,Ice Cream,0,16000,1,,
5/18/2024,10064,Grape Sundae,Ice Cream,0,16000,2,,
5/18/2024,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,3,,
5/18/2024,10017,Ice Cream Jasmine Tea (M),Ice Cream,9895,13000,1,,
5/18/2024,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,10,,
5/18/2024,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,4,,
5/18/2024,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,3,,
5/18/2024,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,19,MX0001,Mixue Sukataris
5/18/2024,10045,Mango Smoothies,Ice Cream,0,16000,3,,
5/18/2024,10009,Mango Sundae,Ice Cream,14725,16000,20,,
5/18/2024,10026,Milk Tea With 2 Topping (M),Milk Tea,0,19000,1,,
5/18/2024,10007,Mixue Ice Cream,Ice Cream,4640,8000,85,,
5/18/2024,10008,Oreo Sundae,Ice Cream,14093,16000,26,,
5/18/2024,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,3,,
5/18/2024,10035,Original Jasmine Tea (L),Original Tea,6884,10000,1,,
5/18/2024,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,2,,
5/18/2024,10022,Pearl Milk Tea (L),Milk Tea,0,22000,2,,
5/18/2024,10038,Pearl Milk Tea (M),Milk Tea,0,19000,2,,
5/18/2024,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,27,,
5/18/2024,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,1,,
5/18/2024,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,5,,
5/18/2024,10003,Sundae,Ice Cream,11824,16000,12,,
5/18/2024,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,1,,
5/18/2024,10047,Tumbler Biru,Ice Cream,0,80000,2,,
5/17/2024,10014,Boba Shake,Ice Cream,10613,16000,2,,
5/17/2024,10010,Boba Sundae (U),Ice Cream,14448,16000,57,,
5/17/2024,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,2,,
5/17/2024,10040,Coconut Jelly Milk Tea (L),Milk Tea,0,22000,1,,
5/17/2024,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,2,,
5/17/2024,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,3,,
5/17/2024,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,57,,
5/17/2024,10052,Grape Fruit Tea ,Fruit Tea,0,13000,1,,
5/17/2024,10064,Grape Sundae,Ice Cream,0,16000,1,,
5/17/2024,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,2,,
5/17/2024,10002,Ice Cream Earl Gray Tea (M),Ice Cream,10348,13000,1,,
5/17/2024,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,11,,
5/17/2024,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,1,,
5/17/2024,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,1,,
5/17/2024,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,2,,
5/17/2024,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,13,,
5/17/2024,10034,Mango Oats Jasmine Tea (M),Fruit Tea,6769,16000,4,,
5/17/2024,10045,Mango Smoothies,Ice Cream,0,16000,1,,
5/17/2024,10009,Mango Sundae,Ice Cream,14725,16000,9,,
5/17/2024,10026,Milk Tea With 2 Topping (M),Milk Tea,0,19000,1,,
5/17/2024,10007,Mixue Ice Cream,Ice Cream,4640,8000,88,,
5/17/2024,10023,Oats Milk Tea (M),Milk Tea,0,19000,1,,
5/17/2024,10008,Oreo Sundae,Ice Cream,14093,16000,24,,
5/17/2024,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,1,,
5/17/2024,10035,Original Jasmine Tea (L),Original Tea,6884,10000,2,,
5/17/2024,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,8,,
5/17/2024,10024,Red Bean Milk Tea (M),Milk Tea,0,19000,1,,
5/17/2024,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,14,MX0001,Mixue Sukataris
5/17/2024,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,2,,
5/17/2024,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,1,,
5/17/2024,10003,Sundae,Ice Cream,11824,16000,2,,
5/16/2024,10014,Boba Shake,Ice Cream,10613,16000,1,,
5/16/2024,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,2,,
5/16/2024,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,2,,
5/16/2024,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,4,,
5/16/2024,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,36,,
5/16/2024,10052,Grape Fruit Tea ,Fruit Tea,0,13000,2,,
5/16/2024,10064,Grape Sundae,Ice Cream,0,16000,3,,
5/16/2024,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,4,,
5/16/2024,10017,Ice Cream Jasmine Tea (M),Ice Cream,9895,13000,1,,
5/16/2024,10037,Jasmine Tea With 2 Topping (M),Fruit Tea,5765,13000,1,,
5/16/2024,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,5,,
5/16/2024,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,1,,
5/16/2024,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,7,,
5/16/2024,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,8,,
5/16/2024,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,19,,
5/16/2024,10034,Mango Oats Jasmine Tea (M),Fruit Tea,6769,16000,1,,
5/16/2024,10009,Mango Sundae,Ice Cream,14725,16000,10,,
5/16/2024,10007,Mixue Ice Cream,Ice Cream,4640,8000,44,,
5/16/2024,10039,Oats Milk Tea (L),Milk Tea,0,22000,2,,
5/16/2024,10023,Oats Milk Tea (M),Milk Tea,0,19000,1,,
5/16/2024,10008,Oreo Sundae,Ice Cream,14093,16000,20,,
5/16/2024,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,1,,
5/16/2024,10035,Original Jasmine Tea (L),Original Tea,6884,10000,6,,
5/16/2024,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,21,,
5/16/2024,10024,Red Bean Milk Tea (M),Milk Tea,0,19000,1,,
5/16/2024,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,19,MX0001,Mixue Sukataris
5/16/2024,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,3,,
5/16/2024,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,2,,
5/16/2024,10003,Sundae,Ice Cream,11824,16000,8,,
5/16/2024,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,1,,
5/15/2024,10013,Berry Bean Sundae (U),Ice Cream,11988,16000,2,,
5/15/2024,10010,Boba Sundae (U),Ice Cream,14448,16000,22,,
5/15/2024,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,2,,
5/15/2024,10040,Coconut Jelly Milk Tea (L),Milk Tea,0,22000,1,,
5/15/2024,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,2,,
5/15/2024,10044,Earl Grey Tea With 2 Topping (M),Original Tea,0,16000,1,,
5/15/2024,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,31,,
5/15/2024,10052,Grape Fruit Tea ,Fruit Tea,0,13000,2,,
5/15/2024,10064,Grape Sundae,Ice Cream,0,16000,1,,
5/15/2024,10002,Ice Cream Earl Gray Tea (M),Ice Cream,10348,13000,1,MX0001,Mixue Sukataris
5/15/2024,10017,Ice Cream Jasmine Tea (M),Ice Cream,9895,13000,2,,
5/15/2024,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,9,,
5/15/2024,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,2,,
5/15/2024,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,2,,
5/15/2024,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,10,,
5/15/2024,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,15,,
5/15/2024,10045,Mango Smoothies,Ice Cream,0,16000,6,,
5/15/2024,10009,Mango Sundae,Ice Cream,14725,16000,21,,
5/15/2024,10007,Mixue Ice Cream,Ice Cream,4640,8000,42,,
5/15/2024,10023,Oats Milk Tea (M),Milk Tea,0,19000,1,,
5/15/2024,10008,Oreo Sundae,Ice Cream,14093,16000,28,,
5/15/2024,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,1,,
5/15/2024,10035,Original Jasmine Tea (L),Original Tea,6884,10000,1,,
5/15/2024,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,5,,
5/15/2024,10022,Pearl Milk Tea (L),Milk Tea,0,22000,1,,
5/15/2024,10038,Pearl Milk Tea (M),Milk Tea,0,19000,1,,
5/15/2024,10024,Red Bean Milk Tea (M),Milk Tea,0,19000,1,,
5/15/2024,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,13,,
5/15/2024,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,4,,
5/15/2024,10003,Sundae,Ice Cream,11824,16000,13,,
5/14/2024,10013,Berry Bean Sundae (U),Ice Cream,11988,16000,1,,
5/14/2024,10014,Boba Shake,Ice Cream,10613,16000,1,,
5/14/2024,10010,Boba Sundae (U),Ice Cream,14448,16000,46,,
5/14/2024,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,1,,
5/14/2024,10040,Coconut Jelly Milk Tea (L),Milk Tea,0,22000,3,,
5/14/2024,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,3,,
5/14/2024,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,6,,
5/14/2024,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,42,,
5/14/2024,10052,Grape Fruit Tea ,Fruit Tea,0,13000,2,,
5/14/2024,10065,Grape Mi-Shake,Ice Cream,16000,16000,3,,
5/14/2024,10064,Grape Sundae,Ice Cream,0,16000,3,,
5/14/2024,10037,Jasmine Tea With 2 Topping (M),Fruit Tea,5765,13000,1,,
5/14/2024,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,8,,
5/14/2024,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,3,,
5/14/2024,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,1,,
5/14/2024,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,4,,
5/14/2024,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,13,,
5/14/2024,10034,Mango Oats Jasmine Tea (M),Fruit Tea,6769,16000,1,,
5/14/2024,10009,Mango Sundae,Ice Cream,14725,16000,11,MX0001,Mixue Sukataris
5/14/2024,10007,Mixue Ice Cream,Ice Cream,4640,8000,46,,
5/14/2024,10039,Oats Milk Tea (L),Milk Tea,0,22000,1,,
5/14/2024,10023,Oats Milk Tea (M),Milk Tea,0,19000,1,,
5/14/2024,10008,Oreo Sundae,Ice Cream,14093,16000,23,,
5/14/2024,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,4,,
5/14/2024,10035,Original Jasmine Tea (L),Original Tea,6884,10000,2,,
5/14/2024,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,5,,
5/14/2024,10022,Pearl Milk Tea (L),Milk Tea,0,22000,1,,
5/14/2024,10038,Pearl Milk Tea (M),Milk Tea,0,19000,2,,
5/14/2024,10024,Red Bean Milk Tea (M),Milk Tea,0,19000,1,,
5/14/2024,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,22,,
5/14/2024,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,5,,
5/14/2024,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,2,,
5/14/2024,10003,Sundae,Ice Cream,11824,16000,1,,
5/14/2024,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,2,,
5/13/2024,10013,Berry Bean Sundae (U),Ice Cream,11988,16000,1,,
5/13/2024,10010,Boba Sundae (U),Ice Cream,14448,16000,30,,
5/13/2024,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,6,,
5/13/2024,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,1,MX0001,Mixue Sukataris
5/13/2024,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,4,,
5/13/2024,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,4,,
5/13/2024,10044,Earl Grey Tea With 2 Topping (M),Original Tea,0,16000,2,,
5/13/2024,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,34,,
5/13/2024,10052,Grape Fruit Tea ,Fruit Tea,0,13000,3,,
5/13/2024,10065,Grape Mi-Shake,Ice Cream,16000,16000,1,,
5/13/2024,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,2,,
5/13/2024,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,7,,
5/13/2024,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,4,,
5/13/2024,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,6,,
5/13/2024,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,11,,
5/13/2024,10034,Mango Oats Jasmine Tea (M),Fruit Tea,6769,16000,1,,
5/13/2024,10045,Mango Smoothies,Ice Cream,0,16000,2,,
5/13/2024,10009,Mango Sundae,Ice Cream,14725,16000,3,,
5/13/2024,10007,Mixue Ice Cream,Ice Cream,4640,8000,59,,
5/13/2024,10008,Oreo Sundae,Ice Cream,14093,16000,12,,
5/13/2024,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,1,,
5/13/2024,10035,Original Jasmine Tea (L),Original Tea,6884,10000,3,,
5/13/2024,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,7,,
5/13/2024,10038,Pearl Milk Tea (M),Milk Tea,0,19000,1,,
5/13/2024,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,12,,
5/13/2024,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,2,,
5/13/2024,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,2,,
5/13/2024,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,1,,
5/12/2024,10013,Berry Bean Sundae (U),Ice Cream,11988,16000,3,,
5/12/2024,10010,Boba Sundae (U),Ice Cream,14448,16000,50,,
5/12/2024,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,5,,
5/12/2024,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,8,,
5/12/2024,10040,Coconut Jelly Milk Tea (L),Milk Tea,0,22000,1,,
5/12/2024,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,9,,
5/12/2024,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,1,,
5/12/2024,10044,Earl Grey Tea With 2 Topping (M),Original Tea,0,16000,1,,
5/12/2024,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,54,,
5/12/2024,10052,Grape Fruit Tea ,Fruit Tea,0,13000,3,,
5/12/2024,10064,Grape Sundae,Ice Cream,0,16000,4,,
5/12/2024,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,2,,
5/12/2024,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,12,,
5/12/2024,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,4,,
5/12/2024,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,5,,
5/12/2024,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,6,,
5/12/2024,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,12,,
5/12/2024,10034,Mango Oats Jasmine Tea (M),Fruit Tea,6769,16000,1,,
5/12/2024,10045,Mango Smoothies,Ice Cream,0,16000,3,,
5/12/2024,10009,Mango Sundae,Ice Cream,14725,16000,24,,
5/12/2024,10042,Milk Tea With 2 Topping (L),Milk Tea,0,22000,1,,
5/12/2024,10026,Milk Tea With 2 Topping (M),Milk Tea,0,19000,1,,
5/12/2024,10007,Mixue Ice Cream,Ice Cream,4640,8000,112,MX0001,Mixue Sukataris
5/12/2024,10039,Oats Milk Tea (L),Milk Tea,0,22000,2,,
5/12/2024,10023,Oats Milk Tea (M),Milk Tea,0,19000,2,,
5/12/2024,10008,Oreo Sundae,Ice Cream,14093,16000,29,,
5/12/2024,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,1,,
5/12/2024,10035,Original Jasmine Tea (L),Original Tea,6884,10000,4,,
5/12/2024,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,14,,
5/12/2024,10022,Pearl Milk Tea (L),Milk Tea,0,22000,2,,
5/12/2024,10038,Pearl Milk Tea (M),Milk Tea,0,19000,1,,
5/12/2024,10041,Red Bean Milk Tea (L),Milk Tea,0,22000,1,,
5/12/2024,10024,Red Bean Milk Tea (M),Milk Tea,0,19000,2,,
5/12/2024,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,26,,
5/12/2024,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,2,,
5/12/2024,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,3,,
5/12/2024,10003,Sundae,Ice Cream,11824,16000,3,,
5/12/2024,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,1,,
5/12/2024,10049,Tumbler Kuning,Ice Cream,0,88000,1,,
5/11/2024,10013,Berry Bean Sundae (U),Ice Cream,11988,16000,1,,
5/11/2024,10014,Boba Shake,Ice Cream,10613,16000,3,,
5/11/2024,10010,Boba Sundae (U),Ice Cream,14448,16000,47,,
5/11/2024,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,1,,
5/11/2024,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,2,,
5/11/2024,10040,Coconut Jelly Milk Tea (L),Milk Tea,0,22000,4,,
5/11/2024,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,4,,
5/11/2024,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,5,,
5/11/2024,10044,Earl Grey Tea With 2 Topping (M),Original Tea,0,16000,4,,
5/11/2024,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,47,,
5/11/2024,10052,Grape Fruit Tea ,Fruit Tea,0,13000,2,,
5/11/2024,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,4,,
5/11/2024,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,3,,
5/11/2024,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,2,,
5/11/2024,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,3,,
5/11/2024,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,4,,
5/11/2024,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,20,,
5/11/2024,10045,Mango Smoothies,Ice Cream,0,16000,4,,
5/11/2024,10009,Mango Sundae,Ice Cream,14725,16000,31,,
5/11/2024,10026,Milk Tea With 2 Topping (M),Milk Tea,0,19000,1,,
5/11/2024,10007,Mixue Ice Cream,Ice Cream,4640,8000,85,,
5/11/2024,10023,Oats Milk Tea (M),Milk Tea,0,19000,1,,
5/11/2024,10008,Oreo Sundae,Ice Cream,14093,16000,31,,
5/11/2024,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,1,,
5/11/2024,10035,Original Jasmine Tea (L),Original Tea,6884,10000,10,,
5/11/2024,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,19,MX0001,Mixue Sukataris
5/11/2024,10038,Pearl Milk Tea (M),Milk Tea,0,19000,4,,
5/11/2024,10041,Red Bean Milk Tea (L),Milk Tea,0,22000,1,,
5/11/2024,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,11,,
5/11/2024,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,4,,
5/11/2024,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,2,,
5/11/2024,10003,Sundae,Ice Cream,11824,16000,9,,
5/11/2024,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,2,,
5/10/2024,10013,Berry Bean Sundae (U),Ice Cream,11988,16000,1,,
5/10/2024,10010,Boba Sundae (U),Ice Cream,14448,16000,31,MX0001,Mixue Sukataris
5/10/2024,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,4,,
5/10/2024,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,2,,
5/10/2024,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,3,,
5/10/2024,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,5,,
5/10/2024,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,80,,
5/10/2024,10052,Grape Fruit Tea ,Fruit Tea,0,13000,5,,
